video_filename,copy_caption,hashtags,description,episode_number,episode_code,path_inside_zip,video_zip_pack,artifact_zip,still_filename,title,year,handle,duration_sec,image_credit
314-steam-engine-revolution.mp4,Steam Engine Revolution (1769). Steam changed EVERYTHING. James Watt improved steam engine 1769. Powered factories ships and trains. @FactsOrWhacks #SteamEngine #IndustrialRevolution #Invention #HistoryTok #FactsOrWhacks,#SteamEngine #IndustrialRevolution #Invention #HistoryTok #FactsOrWhacks,Steam Engine Revolution (1769). Steam changed EVERYTHING. James Watt improved steam engine 1769. Powered factories ships and trains.,314,314,facts-or-whacks-videos/314-steam-engine-revolution.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,314-steam-engine-revolution.webp,Steam Engine Revolution,1769,@FactsOrWhacks,30,Nicolás Pérez · CC BY-SA 3.0
315-first-skyscraper.mp4,First Skyscraper (1885). 10 stories. City went UP. Home Insurance Building Chicago 1885. Steel frame allowed height previously impossible. @FactsOrWhacks #Skyscraper #Architecture #Chicago #HistoryTok #FactsOrWhacks,#Skyscraper #Architecture #Chicago #HistoryTok #FactsOrWhacks,First Skyscraper (1885). 10 stories. City went UP. Home Insurance Building Chicago 1885. Steel frame allowed height previously impossible.,315,315,facts-or-whacks-videos/315-first-skyscraper.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,315-first-skyscraper.webp,First Skyscraper,1885,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
316-first-commercial-jet-flight.mp4,First Commercial Jet Flight (2005). Jet age BEGINS. De Havilland Comet first jet airliner 1952. BOAC flew London to Johannesburg. @FactsOrWhacks #JetAge #AviationHistory #TechHistory #HistoryTok #FactsOrWhacks,#JetAge #AviationHistory #TechHistory #HistoryTok #FactsOrWhacks,First Commercial Jet Flight (2005). Jet age BEGINS. De Havilland Comet first jet airliner 1952. BOAC flew London to Johannesburg.,316,316,facts-or-whacks-videos/316-first-commercial-jet-flight.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,316-first-commercial-jet-flight.webp,First Commercial Jet Flight,2005,@FactsOrWhacks,30,Richard Vandervord · CC BY-SA 4.0
317-first-nuclear-power-plant.mp4,First Nuclear Power Plant (1956). Atoms for PEACE. Obninsk USSR 1954 first grid-connected plant. Calder Hall UK 1956 first commercial plant. @FactsOrWhacks #NuclearPower #Energy #TechHistory #HistoryTok #FactsOrWhacks,#NuclearPower #Energy #TechHistory #HistoryTok #FactsOrWhacks,First Nuclear Power Plant (1956). Atoms for PEACE. Obninsk USSR 1954 first grid-connected plant. Calder Hall UK 1956 first commercial plant.,317,317,facts-or-whacks-videos/317-first-nuclear-power-plant.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,317-first-nuclear-power-plant.webp,First Nuclear Power Plant,1956,@FactsOrWhacks,30,Pavel Bykov / Павел Быков · CC BY-SA 3.0
318-mtv-launch.mp4,"MTV Launch (1981). Video killed the radio STAR. Launched August 1, 1981. First video Video Killed the Radio Star. @FactsOrWhacks #MTV #MusicHistory #1980s #HistoryTok #FactsOrWhacks",#MTV #MusicHistory #1980s #HistoryTok #FactsOrWhacks,"MTV Launch (1981). Video killed the radio STAR. Launched August 1, 1981. First video Video Killed the Radio Star.",318,318,facts-or-whacks-videos/318-mtv-launch.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,318-mtv-launch.webp,MTV Launch,1981,@FactsOrWhacks,30,Barbie Simons · CC BY 3.0
319-al-capone.mp4,Al Capone (1929). Public enemy #1. Tax EVASION. Ran Chicago bootlegging empire Prohibition era. St. Valentine's Day Massacre 1929. @FactsOrWhacks #AlCapone #TrueCrime #Prohibition #HistoryTok #FactsOrWhacks,#AlCapone #TrueCrime #Prohibition #HistoryTok #FactsOrWhacks,Al Capone (1929). Public enemy #1. Tax EVASION. Ran Chicago bootlegging empire Prohibition era. St. Valentine's Day Massacre 1929.,319,319,facts-or-whacks-videos/319-al-capone.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,319-al-capone.webp,Al Capone,1929,@FactsOrWhacks,30,Chicago Bureau (Federal Bureau of Investigation) - Wide World Photos. · Public domain
320-bonnie-and-clyde.mp4,"Bonnie and Clyde (1934). Lovers. Outlaws. LEGEND. Robbed banks and killed during Great Depression. Killed in ambush May 23, 1934 Louisiana. @FactsOrWhacks #BonnieAndClyde #TrueCrime #1930s #HistoryTok #FactsOrWhacks",#BonnieAndClyde #TrueCrime #1930s #HistoryTok #FactsOrWhacks,"Bonnie and Clyde (1934). Lovers. Outlaws. LEGEND. Robbed banks and killed during Great Depression. Killed in ambush May 23, 1934 Louisiana.",320,320,facts-or-whacks-videos/320-bonnie-and-clyde.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,320-bonnie-and-clyde.webp,Bonnie and Clyde,1934,@FactsOrWhacks,30,Attributed to Buck Barrow · Public domain
321-zodiac-killer.mp4,Zodiac Killer (1969). Ciphers. Zero ARRESTS. Serial killer Northern California 1960s-70s. Sent taunting letters to newspapers. @FactsOrWhacks #ZodiacKiller #TrueCrime #Unsolved #HistoryTok #FactsOrWhacks,#ZodiacKiller #TrueCrime #Unsolved #HistoryTok #FactsOrWhacks,Zodiac Killer (1969). Ciphers. Zero ARRESTS. Serial killer Northern California 1960s-70s. Sent taunting letters to newspapers.,321,321,facts-or-whacks-videos/321-zodiac-killer.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,321-zodiac-killer.webp,Zodiac Killer,1969,@FactsOrWhacks,30,San Francisco Police Department · Public domain
322-unabomber-ted-kaczynski.mp4,Unabomber Ted Kaczynski (1996). Manifesto. Cabin in WOODS. Harvard-educated mathematician turned bomber. Mail bombs killed 3 injured 23 over 17 years. @FactsOrWhacks #Unabomber #TrueCrime #Terrorism #HistoryTok #FactsOrWhacks,#Unabomber #TrueCrime #Terrorism #HistoryTok #FactsOrWhacks,Unabomber Ted Kaczynski (1996). Manifesto. Cabin in WOODS. Harvard-educated mathematician turned bomber. Mail bombs killed 3 injured 23 over 17 years.,322,322,facts-or-whacks-videos/322-unabomber-ted-kaczynski.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,322-unabomber-ted-kaczynski.webp,Unabomber Ted Kaczynski,1996,@FactsOrWhacks,30,Federal Bureau of Investigation · Public domain
323-lindbergh-baby-kidnapping.mp4,Lindbergh Baby Kidnapping (1936). Crime of the CENTURY. Charles Lindbergh's 20-month-old son kidnapped 1932. Ransom paid baby found dead two months later. @FactsOrWhacks #Lindbergh #TrueCrime #1930s #HistoryTok #FactsOrWhacks,#Lindbergh #TrueCrime #1930s #HistoryTok #FactsOrWhacks,Lindbergh Baby Kidnapping (1936). Crime of the CENTURY. Charles Lindbergh's 20-month-old son kidnapped 1932. Ransom paid baby found dead two months later.,323,323,facts-or-whacks-videos/323-lindbergh-baby-kidnapping.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,323-lindbergh-baby-kidnapping.webp,Lindbergh Baby Kidnapping,1936,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
324-great-train-robbery-1963.mp4,"Great Train Robbery 1963 (1963). 2.6 million pounds. MAIL train. Robbed Royal Mail train August 8, 1963 England. Gang stole 2.6 million pounds in cash. @FactsOrWhacks #TrainRobbery #TrueCrime #Britain #HistoryTok #FactsOrWhacks",#TrainRobbery #TrueCrime #Britain #HistoryTok #FactsOrWhacks,"Great Train Robbery 1963 (1963). 2.6 million pounds. MAIL train. Robbed Royal Mail train August 8, 1963 England. Gang stole 2.6 million pounds in cash.",324,324,facts-or-whacks-videos/324-great-train-robbery-1963.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,324-great-train-robbery-1963.webp,Great Train Robbery 1963,1963,@FactsOrWhacks,30,Spborthwick · CC BY-SA 3.0
325-d-b-cooper-hijacking.mp4,"D.B. Cooper Hijacking (2016). Jumped. VANISHED. Hijacked Boeing 727 November 24, 1971. Demanded $200,000 parachuted mid-flight. @FactsOrWhacks #DBCooper #TrueCrime #Unsolved #HistoryTok #FactsOrWhacks",#DBCooper #TrueCrime #Unsolved #HistoryTok #FactsOrWhacks,"D.B. Cooper Hijacking (2016). Jumped. VANISHED. Hijacked Boeing 727 November 24, 1971. Demanded $200,000 parachuted mid-flight.",325,325,facts-or-whacks-videos/325-d-b-cooper-hijacking.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,325-d-b-cooper-hijacking.webp,D.B. Cooper Hijacking,2016,@FactsOrWhacks,30,Roy Rose · Public domain
326-boston-strangler.mp4,Boston Strangler (1964). 13 women. One KILLER? Murdered 13 women Boston 1962-1964. Albert DeSalvo confessed but evidence weak. @FactsOrWhacks #BostonStrangler #TrueCrime #SerialKiller #HistoryTok #FactsOrWhacks,#BostonStrangler #TrueCrime #SerialKiller #HistoryTok #FactsOrWhacks,Boston Strangler (1964). 13 women. One KILLER? Murdered 13 women Boston 1962-1964. Albert DeSalvo confessed but evidence weak.,326,326,facts-or-whacks-videos/326-boston-strangler.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,326-boston-strangler.webp,Boston Strangler,1964,@FactsOrWhacks,30,Federal Bureau of Investigation (FBI) -Strangler Bureau · Public domain
327-ted-bundy.mp4,Ted Bundy (1989). Charm. Horror. 30+ DEAD. Handsome law student serial killer 1970s. Confessed to 30 murders possibly more. @FactsOrWhacks #TedBundy #TrueCrime #SerialKiller #HistoryTok #FactsOrWhacks,#TedBundy #TrueCrime #SerialKiller #HistoryTok #FactsOrWhacks,Ted Bundy (1989). Charm. Horror. 30+ DEAD. Handsome law student serial killer 1970s. Confessed to 30 murders possibly more.,327,327,facts-or-whacks-videos/327-ted-bundy.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,327-ted-bundy.webp,Ted Bundy,1989,@FactsOrWhacks,30,Unknown photographer · Public domain
328-prohibition-era-crime.mp4,Prohibition Era Crime (1933). Speakeasies. Tommy GUNS. 18th Amendment banned alcohol 1920-1933. Organized crime flourished bootlegging. @FactsOrWhacks #Prohibition #OrganizedCrime #1920s #HistoryTok #FactsOrWhacks,#Prohibition #OrganizedCrime #1920s #HistoryTok #FactsOrWhacks,Prohibition Era Crime (1933). Speakeasies. Tommy GUNS. 18th Amendment banned alcohol 1920-1933. Organized crime flourished bootlegging.,328,328,facts-or-whacks-videos/328-prohibition-era-crime.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,328-prohibition-era-crime.webp,Prohibition Era Crime,1933,@FactsOrWhacks,30,Unknown author Unknown author or not provided · Public domain
329-great-train-robbery-1963-getaway.mp4,Great Train Robbery 1963 Getaway (1963). 15 years. One PAROLE. Most robbers caught within weeks. Some fled to Brazil and Mexico. @FactsOrWhacks #TrainRobbery #TrueCrime #Britain #HistoryTok #FactsOrWhacks,#TrainRobbery #TrueCrime #Britain #HistoryTok #FactsOrWhacks,Great Train Robbery 1963 Getaway (1963). 15 years. One PAROLE. Most robbers caught within weeks. Some fled to Brazil and Mexico.,329,329,facts-or-whacks-videos/329-great-train-robbery-1963-getaway.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,329-great-train-robbery-1963-getaway.webp,Great Train Robbery 1963 Getaway,1963,@FactsOrWhacks,30,Spborthwick · CC BY-SA 3.0
330-rasputin-s-death.mp4,Rasputin's Death (1916). Poison. Bullets. DROWNED. Russian mystic influenced Tsar Nicholas II. Survived poison bullets and beating. @FactsOrWhacks #Rasputin #Russia #WeirdHistory #HistoryTok #FactsOrWhacks,#Rasputin #Russia #WeirdHistory #HistoryTok #FactsOrWhacks,Rasputin's Death (1916). Poison. Bullets. DROWNED. Russian mystic influenced Tsar Nicholas II. Survived poison bullets and beating.,330,330,facts-or-whacks-videos/330-rasputin-s-death.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,330-rasputin-s-death.webp,Rasputin's Death,1916,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
331-assassination-of-archduke-franz-ferdinand.mp4,"Assassination of Archduke Franz Ferdinand (1914). One wrong turn. One WORLD war. Shot June 28, 1914 Sarajevo. Gavrilo Princip ate a sandwich then got lucky. @FactsOrWhacks #FranzFerdinand #WW1 #Assassination #HistoryTok #FactsOrWhacks",#FranzFerdinand #WW1 #Assassination #HistoryTok #FactsOrWhacks,"Assassination of Archduke Franz Ferdinand (1914). One wrong turn. One WORLD war. Shot June 28, 1914 Sarajevo. Gavrilo Princip ate a sandwich then got lucky.",331,331,facts-or-whacks-videos/331-assassination-of-archduke-franz-ferdinand.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,331-assassination-of-archduke-franz-ferdinand.webp,Assassination of Archduke Franz Ferdinand,1914,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
332-lizzie-borden.mp4,Lizzie Borden (1893). 40 whacks. Acquitted. Ax murders of father and stepmother 1892. Lizzie Borden main suspect acquitted 1893. @FactsOrWhacks #LizzieBorden #TrueCrime #AmericanHistory #HistoryTok #FactsOrWhacks,#LizzieBorden #TrueCrime #AmericanHistory #HistoryTok #FactsOrWhacks,Lizzie Borden (1893). 40 whacks. Acquitted. Ax murders of father and stepmother 1892. Lizzie Borden main suspect acquitted 1893.,332,332,facts-or-whacks-videos/332-lizzie-borden.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,332-lizzie-borden.webp,Lizzie Borden,1893,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
333-great-emu-war.mp4,Great Emu War (1932). Australia LOST to birds. 1932 Australian military deployed against emus. Emus destroyed wheat crops in Western Australia. @FactsOrWhacks #EmuWar #WeirdHistory #Australia #HistoryTok #FactsOrWhacks,#EmuWar #WeirdHistory #Australia #HistoryTok #FactsOrWhacks,Great Emu War (1932). Australia LOST to birds. 1932 Australian military deployed against emus. Emus destroyed wheat crops in Western Australia.,333,333,facts-or-whacks-videos/333-great-emu-war.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,333-great-emu-war.webp,Great Emu War,1932,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
334-women-s-suffrage-movement.mp4,Women's Suffrage Movement (1930). Votes. Finally. Decades of marches petitions and protests. Seneca Falls Convention 1848 launched movement. @FactsOrWhacks #Suffrage #WomensHistory #SocialMovements #HistoryTok #FactsOrWhacks,#Suffrage #WomensHistory #SocialMovements #HistoryTok #FactsOrWhacks,Women's Suffrage Movement (1930). Votes. Finally. Decades of marches petitions and protests. Seneca Falls Convention 1848 launched movement.,334,334,facts-or-whacks-videos/334-women-s-suffrage-movement.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,334-women-s-suffrage-movement.webp,Women's Suffrage Movement,1930,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
335-seneca-falls-convention.mp4,Seneca Falls Convention (1848). 68 women. 32 men. HISTORY. First women's rights convention July 1848. Elizabeth Cady Stanton wrote Declaration of Sentiments. @FactsOrWhacks #SenecaFalls #WomensHistory #SocialMovements #HistoryTok #FactsOrWhacks,#SenecaFalls #WomensHistory #SocialMovements #HistoryTok #FactsOrWhacks,Seneca Falls Convention (1848). 68 women. 32 men. HISTORY. First women's rights convention July 1848. Elizabeth Cady Stanton wrote Declaration of Sentiments.,335,335,facts-or-whacks-videos/335-seneca-falls-convention.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,335-seneca-falls-convention.webp,Seneca Falls Convention,1848,@FactsOrWhacks,30,https://pbs.twimg.com/media/CKXzBSKWwAEzQT8.jpg · CC BY-SA 4.0
336-stonewall-riots.mp4,"Stonewall Riots (1969). Riots that started a MOVEMENT. NYPD raided Stonewall Inn June 28, 1969. Patrons fought back against police harassment. @FactsOrWhacks #Stonewall #LGBTQHistory #SocialMovements #HistoryMatters #FactsOrWhacks",#Stonewall #LGBTQHistory #SocialMovements #HistoryMatters #FactsOrWhacks,"Stonewall Riots (1969). Riots that started a MOVEMENT. NYPD raided Stonewall Inn June 28, 1969. Patrons fought back against police harassment.",336,336,facts-or-whacks-videos/336-stonewall-riots.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,336-stonewall-riots.webp,Stonewall Riots,1969,@FactsOrWhacks,30,Rhododendrites · CC BY-SA 4.0
337-fall-of-the-soviet-union.mp4,"Fall of the Soviet Union (1991). Empire collapsed in 69 HOURS. Gorbachev resigned December 25, 1991. Hammer and sickle lowered over Kremlin. @FactsOrWhacks #SovietUnion #ColdWar #1991 #HistoryTok #FactsOrWhacks",#SovietUnion #ColdWar #1991 #HistoryTok #FactsOrWhacks,"Fall of the Soviet Union (1991). Empire collapsed in 69 HOURS. Gorbachev resigned December 25, 1991. Hammer and sickle lowered over Kremlin.",337,337,facts-or-whacks-videos/337-fall-of-the-soviet-union.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,337-fall-of-the-soviet-union.webp,Fall of the Soviet Union,1991,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
338-tiananmen-square.mp4,Tiananmen Square (1989). Tank man. One IMAGE. Student protests spring 1989 Beijing. Military crackdown June 4 killed hundreds to thousands. @FactsOrWhacks #Tiananmen #China #SocialMovements #HistoryMatters #FactsOrWhacks,#Tiananmen #China #SocialMovements #HistoryMatters #FactsOrWhacks,Tiananmen Square (1989). Tank man. One IMAGE. Student protests spring 1989 Beijing. Military crackdown June 4 killed hundreds to thousands.,338,338,facts-or-whacks-videos/338-tiananmen-square.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,338-tiananmen-square.webp,Tiananmen Square,1989,@FactsOrWhacks,30,xiquinhosilva · CC BY 2.0
339-arab-spring.mp4,Arab Spring (2011). One fruit seller. Region EXPLODED. Mohamed Bouazizi self-immolated Tunisia December 2010. Protests spread across Middle East and North Africa. @FactsOrWhacks #ArabSpring #MiddleEast #Revolution #HistoryTok #FactsOrWhacks,#ArabSpring #MiddleEast #Revolution #HistoryTok #FactsOrWhacks,Arab Spring (2011). One fruit seller. Region EXPLODED. Mohamed Bouazizi self-immolated Tunisia December 2010. Protests spread across Middle East and North Africa.,339,339,facts-or-whacks-videos/339-arab-spring.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,339-arab-spring.webp,Arab Spring,2011,@FactsOrWhacks,30,cjb · CC BY 2.0
340-solidarity-movement-poland.mp4,Solidarity Movement Poland (1981). Shipyard workers beat COMMUNISM. Lech Walesa led Gdansk shipyard strike 1980. First independent labor union in Soviet bloc. @FactsOrWhacks #Solidarity #Poland #ColdWar #HistoryTok #FactsOrWhacks,#Solidarity #Poland #ColdWar #HistoryTok #FactsOrWhacks,Solidarity Movement Poland (1981). Shipyard workers beat COMMUNISM. Lech Walesa led Gdansk shipyard strike 1980. First independent labor union in Soviet bloc.,340,340,facts-or-whacks-videos/340-solidarity-movement-poland.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,340-solidarity-movement-poland.webp,Solidarity Movement Poland,1981,@FactsOrWhacks,30,Sławek · CC BY-SA 2.0
341-velvet-revolution.mp4,Velvet Revolution (1989). Students with KEYS. No blood. Czechoslovakia November 1989 peaceful revolution. Students jingled keys symbolizing unlocking freedom. @FactsOrWhacks #VelvetRevolution #Czechoslovakia #1989 #HistoryTok #FactsOrWhacks,#VelvetRevolution #Czechoslovakia #1989 #HistoryTok #FactsOrWhacks,Velvet Revolution (1989). Students with KEYS. No blood. Czechoslovakia November 1989 peaceful revolution. Students jingled keys symbolizing unlocking freedom.,341,341,facts-or-whacks-videos/341-velvet-revolution.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,341-velvet-revolution.webp,Velvet Revolution,1989,@FactsOrWhacks,30,ŠJů ( cs:ŠJů ) · CC BY-SA 3.0
342-iranian-revolution-1979.mp4,Iranian Revolution 1979 (1979). Shah out. Ayatollah IN. Mass protests overthrew Shah Mohammad Reza Pahlavi. Ayatollah Khomeini returned from exile. @FactsOrWhacks #IranianRevolution #MiddleEast #Revolution #HistoryTok #FactsOrWhacks,#IranianRevolution #MiddleEast #Revolution #HistoryTok #FactsOrWhacks,Iranian Revolution 1979 (1979). Shah out. Ayatollah IN. Mass protests overthrew Shah Mohammad Reza Pahlavi. Ayatollah Khomeini returned from exile.,342,342,facts-or-whacks-videos/342-iranian-revolution-1979.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,342-iranian-revolution-1979.webp,Iranian Revolution 1979,1979,@FactsOrWhacks,30,Unknown author Unknown author · GFDL
343-labor-movement-haymarket.mp4,"Labor Movement Haymarket (1886). 8-hour day. Bought with BLOOD. Haymarket Affair Chicago May 4, 1886. Bomb thrown at labor rally killed police. @FactsOrWhacks #Haymarket #LaborHistory #SocialMovements #HistoryMatters #FactsOrWhacks",#Haymarket #LaborHistory #SocialMovements #HistoryMatters #FactsOrWhacks,"Labor Movement Haymarket (1886). 8-hour day. Bought with BLOOD. Haymarket Affair Chicago May 4, 1886. Bomb thrown at labor rally killed police.",343,343,facts-or-whacks-videos/343-labor-movement-haymarket.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,343-labor-movement-haymarket.webp,Labor Movement Haymarket,1886,@FactsOrWhacks,30,Thure de Thulstrup · Public domain
344-universal-declaration-of-human-rights.mp4,"Universal Declaration of Human Rights (1948). 30 articles. Every PERSON. Adopted UN General Assembly December 10, 1948. Eleanor Roosevelt led drafting committee. @FactsOrWhacks #HumanRights #UnitedNations #1948 #HistoryMatters #FactsOrWhacks",#HumanRights #UnitedNations #1948 #HistoryMatters #FactsOrWhacks,"Universal Declaration of Human Rights (1948). 30 articles. Every PERSON. Adopted UN General Assembly December 10, 1948. Eleanor Roosevelt led drafting committee.",344,344,facts-or-whacks-videos/344-universal-declaration-of-human-rights.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,344-universal-declaration-of-human-rights.webp,Universal Declaration of Human Rights,1948,@FactsOrWhacks,30,FDR Presidential Library & Museum · CC BY 2.0
345-nuremberg-trials.mp4,Nuremberg Trials (1946). Justice for MONSTERS. Allied trials of Nazi war criminals 1945-1946. Established crimes against humanity precedent. @FactsOrWhacks #Nuremberg #WW2 #Justice #HistoryMatters #FactsOrWhacks,#Nuremberg #WW2 #Justice #HistoryMatters #FactsOrWhacks,Nuremberg Trials (1946). Justice for MONSTERS. Allied trials of Nazi war criminals 1945-1946. Established crimes against humanity precedent.,345,345,facts-or-whacks-videos/345-nuremberg-trials.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,345-nuremberg-trials.webp,Nuremberg Trials,1946,@FactsOrWhacks,30,Published in accordance with the direction of the International Militar… · Public domain
346-rwandan-genocide.mp4,"Rwandan Genocide (1962). 100 days. 800,000 DEAD. Hutu extremists killed Tutsi minority April-July 1994. Estimated 800,000 killed in 100 days. @FactsOrWhacks #Rwanda #Genocide #NeverForget #HistoryMatters #FactsOrWhacks",#Rwanda #Genocide #NeverForget #HistoryMatters #FactsOrWhacks,"Rwandan Genocide (1962). 100 days. 800,000 DEAD. Hutu extremists killed Tutsi minority April-July 1994. Estimated 800,000 killed in 100 days.",346,346,facts-or-whacks-videos/346-rwandan-genocide.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,346-rwandan-genocide.webp,Rwandan Genocide,1962,@FactsOrWhacks,30,Fanny Schertzer · CC BY-SA 3.0
347-armenian-genocide.mp4,Armenian Genocide (1923). 1.5 million. DENIED still. Ottoman Empire killed 1.5 million Armenians 1915-1923. Mass deportations starvation and massacres. @FactsOrWhacks #ArmenianGenocide #NeverForget #WW1 #HistoryMatters #FactsOrWhacks,#ArmenianGenocide #NeverForget #WW1 #HistoryMatters #FactsOrWhacks,Armenian Genocide (1923). 1.5 million. DENIED still. Ottoman Empire killed 1.5 million Armenians 1915-1923. Mass deportations starvation and massacres.,347,347,facts-or-whacks-videos/347-armenian-genocide.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,347-armenian-genocide.webp,Armenian Genocide,1923,@FactsOrWhacks,30,Unknown author Unknown author · Public domain
348-suffragette-emily-davison.mp4,Suffragette Emily Davison (1913). Threw herself under the KING'S horse. British suffragette militant movement. Emily Davison ran onto Derby track June 1913. @FactsOrWhacks #Suffragette #WomensHistory #Britain #HistoryTok #FactsOrWhacks,#Suffragette #WomensHistory #Britain #HistoryTok #FactsOrWhacks,Suffragette Emily Davison (1913). Threw herself under the KING'S horse. British suffragette militant movement. Emily Davison ran onto Derby track June 1913.,348,348,facts-or-whacks-videos/348-suffragette-emily-davison.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,348-suffragette-emily-davison.webp,Suffragette Emily Davison,1913,@FactsOrWhacks,30,Andrew William Dron (1864-1935); [ 1 ] Restored by Adam Cuerden · Public domain
349-woodstock-festival.mp4,"Woodstock Festival (1969). 3 days. 400,000 PEACE. August 15-18 1969 Bethel New York. 400,000 attended rain mud and music. @FactsOrWhacks #Woodstock #1960s #MusicHistory #HistoryTok #FactsOrWhacks",#Woodstock #1960s #MusicHistory #HistoryTok #FactsOrWhacks,"Woodstock Festival (1969). 3 days. 400,000 PEACE. August 15-18 1969 Bethel New York. 400,000 attended rain mud and music.",349,349,facts-or-whacks-videos/349-woodstock-festival.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,349-woodstock-festival.webp,Woodstock Festival,1969,@FactsOrWhacks,30,Arnold Skolnick · Public domain
350-beatles-invasion.mp4,"Beatles Invasion (1964). Four lads. America CHANGED. Ed Sullivan Show February 9, 1964 73 million viewers. British Invasion transformed American music. @FactsOrWhacks #Beatles #MusicHistory #1960s #HistoryTok #FactsOrWhacks",#Beatles #MusicHistory #1960s #HistoryTok #FactsOrWhacks,"Beatles Invasion (1964). Four lads. America CHANGED. Ed Sullivan Show February 9, 1964 73 million viewers. British Invasion transformed American music.",350,350,facts-or-whacks-videos/350-beatles-invasion.mp4,facts-or-whacks-videos-301-350.zip,videos_30s_pack_301_350.zip,350-beatles-invasion.webp,Beatles Invasion,1964,@FactsOrWhacks,30,United Press International (UPI Telephoto) Cropping and retouching: Use… · Public domain
351-birth-of-hip-hop.mp4,"Birth of Hip Hop (1973). Two turntables. One BLOCK. Born August 11, 1973 Bronx New York. DJ Kool Herc back-to-back breakbeats. @FactsOrWhacks #HipHop #MusicHistory #BlackHistory #HistoryTok #FactsOrWhacks",#HipHop #MusicHistory #BlackHistory #HistoryTok #FactsOrWhacks,"Birth of Hip Hop (1973). Two turntables. One BLOCK. Born August 11, 1973 Bronx New York. DJ Kool Herc back-to-back breakbeats.",351,351,facts-or-whacks-videos/351-birth-of-hip-hop.mp4,facts-or-whacks-videos-351-395.zip,videos_30s_pack_351_395.zip,351-birth-of-hip-hop.webp,Birth of Hip Hop,1973,@FactsOrWhacks,30,Mika-photography · CC BY-SA 3.0
